row_id,order_id,order_date,customer_id,customer_name,segment,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_dayofweek
5139,CA-2017-128335,2017-09-29,JA-15970,Joseph Airdo,Consumer,Mount Vernon,New York,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23,3,0,11,2017,2017-09,Friday
5140,CA-2017-128335,2017-09-29,JA-15970,Joseph Airdo,Consumer,Mount Vernon,New York,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",52,5,0,24,2017,2017-09,Friday
5141,CA-2015-154886,2015-11-08,SW-20455,Shaun Weien,Consumer,San Francisco,California,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,120,2,0,43,2015,2015-11,Sunday
5142,CA-2016-111213,2016-04-01,FP-14320,Frank Preis,Consumer,New York City,New York,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317,6,0,293,2016,2016-04,Friday
5143,CA-2016-111213,2016-04-01,FP-14320,Frank Preis,Consumer,New York City,New York,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,64,8,0,19,2016,2016-04,Friday
5144,CA-2016-111213,2016-04-01,FP-14320,Frank Preis,Consumer,New York City,New York,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,4,1,0,1,2016,2016-04,Friday
5145,CA-2017-161333,2017-02-02,JL-15835,John Lee,Consumer,Los Angeles,California,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86,2,0,29,2017,2017-02,Thursday
5146,CA-2017-161333,2017-02-02,JL-15835,John Lee,Consumer,Los Angeles,California,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139,4,0,39,2017,2017-02,Thursday
5147,CA-2017-161333,2017-02-02,JL-15835,John Lee,Consumer,Los Angeles,California,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,47,4,0,16,2017,2017-02,Thursday
5148,CA-2017-128734,2017-12-24,JL-15175,James Lanier,Home Office,Chandler,Arizona,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,9,4,0,2,2017,2017-12,Sunday
5149,CA-2017-128734,2017-12-24,JL-15175,James Lanier,Home Office,Chandler,Arizona,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842,3,0,105,2017,2017-12,Sunday
5150,CA-2014-141796,2014-06-21,JG-15160,James Galang,Consumer,Long Beach,New York,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1215,3,0,352,2014,2014-06,Saturday
5151,CA-2017-125101,2017-03-06,SH-19975,Sally Hughsby,Corporate,San Francisco,California,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",68,2,0,17,2017,2017-03,Monday
5152,CA-2017-169929,2017-09-25,LS-17200,Luke Schmidt,Corporate,Helena,Montana,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,40,5,0,10,2017,2017-09,Monday
5153,US-2014-121566,2014-06-30,CS-11860,Cari Schnelling,Consumer,New York City,New York,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,3,1,0,1,2014,2014-06,Monday
5154,US-2014-121566,2014-06-30,CS-11860,Cari Schnelling,Consumer,New York City,New York,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7,3,0,3,2014,2014-06,Monday
5155,US-2015-124219,2015-08-07,KW-16570,Kelly Williams,Consumer,Kirkwood,Missouri,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28,4,0,13,2015,2015-08,Friday
5156,US-2015-124219,2015-08-07,KW-16570,Kelly Williams,Consumer,Kirkwood,Missouri,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",213,3,0,34,2015,2015-08,Friday
5157,CA-2017-163006,2017-06-30,GH-14410,Gary Hansen,Home Office,Chicago,Illinois,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1002,2,0,125,2017,2017-06,Friday
5158,CA-2017-163006,2017-06-30,GH-14410,Gary Hansen,Home Office,Chicago,Illinois,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569,3,0,-179,2017,2017-06,Friday
5159,CA-2017-163006,2017-06-30,GH-14410,Gary Hansen,Home Office,Chicago,Illinois,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14,2,1,-10,2017,2017-06,Friday
5160,CA-2015-156146,2015-10-26,AG-10495,Andrew Gjertsen,Corporate,Peoria,Arizona,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,106,2,0,9,2015,2015-10,Monday
5161,CA-2015-156146,2015-10-26,AG-10495,Andrew Gjertsen,Corporate,Peoria,Arizona,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,69,2,0,-15,2015,2015-10,Monday
5162,CA-2014-111192,2014-07-30,TS-21430,Tom Stivers,Corporate,Seattle,Washington,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1368,8,0,260,2014,2014-07,Wednesday
5163,CA-2016-115378,2016-11-18,AJ-10945,Ashley Jarboe,Consumer,Taylor,Michigan,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,302,2,0,33,2016,2016-11,Friday
5164,CA-2015-161627,2015-07-06,SJ-20215,Sarah Jordon,Consumer,Pasadena,California,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170,3,0,-17,2015,2015-07,Monday
5165,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",4,2,0,2,2014,2014-11,Monday
5166,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,13,3,0,6,2014,2014-11,Monday
5167,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),16,3,0,7,2014,2014-11,Monday
5168,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,564,3,0,113,2014,2014-11,Monday
5169,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,63,3,0,12,2014,2014-11,Monday
5170,CA-2014-121006,2014-11-10,SC-20020,Sam Craven,Consumer,Midland,Michigan,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535,3,0,161,2014,2014-11,Monday
5171,CA-2016-122903,2016-05-27,LA-16780,Laura Armstrong,Corporate,Detroit,Michigan,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3505,5,0,701,2016,2016-05,Friday
5172,CA-2016-122903,2016-05-27,LA-16780,Laura Armstrong,Corporate,Detroit,Michigan,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144,3,0,69,2016,2016-05,Friday
5173,CA-2016-122903,2016-05-27,LA-16780,Laura Armstrong,Corporate,Detroit,Michigan,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,315,3,0,151,2016,2016-05,Friday
5174,CA-2015-107741,2015-03-08,FC-14335,Fred Chung,Corporate,Pueblo,Colorado,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3,1,0,1,2015,2015-03,Sunday
5175,CA-2017-106432,2017-10-19,CA-12265,Christina Anderson,Consumer,Waco,Texas,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2,2,1,-4,2017,2017-10,Thursday
5176,CA-2017-106432,2017-10-19,CA-12265,Christina Anderson,Consumer,Waco,Texas,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328,3,0,-92,2017,2017-10,Thursday
5177,CA-2016-148908,2016-11-05,JH-15985,Joseph Holt,Consumer,San Francisco,California,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53,2,0,20,2016,2016-11,Saturday
5178,CA-2016-123015,2016-12-26,AJ-10795,Anthony Johnson,Corporate,New York City,New York,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,5,3,0,2,2016,2016-12,Monday
5179,US-2015-120502,2015-04-13,BT-11395,Bill Tyler,Corporate,Los Angeles,California,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,38,2,0,16,2015,2015-04,Monday
5180,US-2015-120502,2015-04-13,BT-11395,Bill Tyler,Corporate,Los Angeles,California,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,259,2,0,19,2015,2015-04,Monday
5181,US-2015-120502,2015-04-13,BT-11395,Bill Tyler,Corporate,Los Angeles,California,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,76,2,0,30,2015,2015-04,Monday
5182,CA-2017-108749,2017-09-12,DJ-13510,Don Jones,Corporate,Woonsocket,Rhode Island,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45,7,0,22,2017,2017-09,Tuesday
5183,CA-2017-108749,2017-09-12,DJ-13510,Don Jones,Corporate,Woonsocket,Rhode Island,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,46,3,0,23,2017,2017-09,Tuesday
5184,CA-2017-163335,2017-09-24,AG-10675,Anna Gayman,Consumer,Columbus,Georgia,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40,3,0,10,2017,2017-09,Sunday
5185,CA-2017-163335,2017-09-24,AG-10675,Anna Gayman,Consumer,Columbus,Georgia,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,39,7,0,18,2017,2017-09,Sunday
5186,CA-2015-134719,2015-10-10,JD-15790,John Dryer,Consumer,Jacksonville,Florida,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1802,6,0,-338,2015,2015-10,Saturday
5187,US-2015-154389,2015-11-27,EH-14125,Eugene Hildebrand,Home Office,Philadelphia,Pennsylvania,TEC-PH-10002789,Technology,Phones,LG Exalt,749,8,0,-162,2015,2015-11,Friday
5188,CA-2015-115567,2015-09-13,ZC-21910,Zuschuss Carroll,Consumer,Columbus,Indiana,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,200,4,0,16,2015,2015-09,Sunday
5189,CA-2015-115567,2015-09-13,ZC-21910,Zuschuss Carroll,Consumer,Columbus,Indiana,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516,7,0,394,2015,2015-09,Sunday
5190,US-2017-136679,2017-11-14,XP-21865,Xylona Preis,Consumer,Pasadena,Texas,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,168,6,0,-27,2017,2017-11,Tuesday
5191,US-2017-136679,2017-11-14,XP-21865,Xylona Preis,Consumer,Pasadena,Texas,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45,2,0,5,2017,2017-11,Tuesday
5192,US-2017-141943,2017-05-05,DK-12985,Darren Koutras,Consumer,San Francisco,California,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23,2,0,12,2017,2017-05,Friday
5193,CA-2014-101560,2014-11-28,CS-12250,Chris Selesnick,Corporate,Columbia,South Carolina,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,398,5,0,44,2014,2014-11,Friday
5194,CA-2014-101560,2014-11-28,CS-12250,Chris Selesnick,Corporate,Columbia,South Carolina,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,86,7,0,40,2014,2014-11,Friday
5195,CA-2014-101560,2014-11-28,CS-12250,Chris Selesnick,Corporate,Columbia,South Carolina,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13,4,0,4,2014,2014-11,Friday
5196,CA-2014-101560,2014-11-28,CS-12250,Chris Selesnick,Corporate,Columbia,South Carolina,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",46,3,0,22,2014,2014-11,Friday
5197,CA-2014-159709,2014-05-10,AI-10855,Arianne Irving,Consumer,Kent,Washington,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158,3,0,77,2014,2014-05,Saturday
5198,CA-2014-159709,2014-05-10,AI-10855,Arianne Irving,Consumer,Kent,Washington,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44,5,0,4,2014,2014-05,Saturday
5199,CA-2016-103982,2016-03-03,AA-10315,Alex Avila,Consumer,Round Rock,Texas,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930,3,0,-786,2016,2016-03,Thursday
5200,CA-2016-103982,2016-03-03,AA-10315,Alex Avila,Consumer,Round Rock,Texas,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2,1,0,1,2016,2016-03,Thursday
5201,CA-2016-103982,2016-03-03,AA-10315,Alex Avila,Consumer,Round Rock,Texas,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,432,3,0,32,2016,2016-03,Thursday
5202,CA-2016-103982,2016-03-03,AA-10315,Alex Avila,Consumer,Round Rock,Texas,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",42,7,0,6,2016,2016-03,Thursday
5203,CA-2015-142454,2015-08-15,RE-19450,Richard Eichhorn,Consumer,Oakland,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104,7,0,28,2015,2015-08,Saturday
5204,CA-2015-142454,2015-08-15,RE-19450,Richard Eichhorn,Consumer,Oakland,California,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70,3,0,19,2015,2015-08,Saturday
5205,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9,2,0,3,2015,2015-09,Saturday
5206,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",106,2,0,4,2015,2015-09,Saturday
5207,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1,1,0,1,2015,2015-09,Saturday
5208,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-LA-10002043,Office Supplies,Labels,Avery 489,21,2,0,10,2015,2015-09,Saturday
5209,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),29,5,0,14,2015,2015-09,Saturday
5210,CA-2015-102015,2015-09-12,TM-21010,Tamara Manning,Consumer,Auburn,New York,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27,1,0,13,2015,2015-09,Saturday
5211,CA-2015-156755,2015-01-12,YS-21880,Yana Sorensen,Corporate,Newark,Delaware,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465,3,0,121,2015,2015-01,Monday
5212,CA-2015-130876,2015-05-12,AZ-10750,Annie Zypern,Consumer,New York City,New York,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,37,3,0,10,2015,2015-05,Tuesday
5213,CA-2016-145898,2016-09-26,CM-12445,Chuck Magee,Consumer,Redlands,California,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51,3,0,14,2016,2016-09,Monday
5214,CA-2016-145898,2016-09-26,CM-12445,Chuck Magee,Consumer,Redlands,California,OFF-LA-10000262,Office Supplies,Labels,Avery 494,8,3,0,4,2016,2016-09,Monday
5215,CA-2016-145898,2016-09-26,CM-12445,Chuck Magee,Consumer,Redlands,California,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35,5,0,13,2016,2016-09,Monday
5216,CA-2016-145898,2016-09-26,CM-12445,Chuck Magee,Consumer,Redlands,California,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),30,5,0,13,2016,2016-09,Monday
5217,US-2017-159562,2017-09-09,JB-16000,Joy Bell-,Consumer,Roseville,Michigan,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17,2,0,8,2017,2017-09,Saturday
5218,CA-2017-134635,2017-04-15,NS-18640,Noel Staavos,Corporate,Los Angeles,California,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79,3,0,36,2017,2017-04,Saturday
5219,CA-2017-167080,2017-06-10,LC-16930,Linda Cazamias,Corporate,New York City,New York,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8,5,0,4,2017,2017-06,Saturday
5220,CA-2017-145653,2017-09-01,CA-12775,Cynthia Arntzen,Consumer,Detroit,Michigan,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498,7,0,135,2017,2017-09,Friday
5221,CA-2014-140487,2014-06-14,SR-20425,Sharelle Roach,Home Office,Detroit,Michigan,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",213,3,0,57,2014,2014-06,Saturday
5222,CA-2017-117401,2017-05-18,PP-18955,Paul Prost,Home Office,Springfield,Missouri,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,707,7,0,198,2017,2017-05,Thursday
5223,CA-2017-117401,2017-05-18,PP-18955,Paul Prost,Home Office,Springfield,Missouri,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,115,5,0,2,2017,2017-05,Thursday
5224,CA-2017-117401,2017-05-18,PP-18955,Paul Prost,Home Office,Springfield,Missouri,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43,7,0,21,2017,2017-05,Thursday
5225,US-2017-109582,2017-09-12,JM-15865,John Murray,Consumer,Los Angeles,California,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166,3,0,80,2017,2017-09,Tuesday
5226,CA-2016-119865,2016-06-21,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,37,5,0,13,2016,2016-06,Tuesday
5227,CA-2016-119865,2016-06-21,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186,6,0,60,2016,2016-06,Tuesday
5228,CA-2016-119865,2016-06-21,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,354,2,0,-44,2016,2016-06,Tuesday
5229,US-2014-147648,2014-11-26,LS-16975,Lindsay Shagiari,Home Office,San Francisco,California,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,82,2,0,40,2014,2014-11,Wednesday
5230,CA-2017-124436,2017-03-19,SA-20830,Sue Ann Reed,Consumer,Fresno,California,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,15,2,0,5,2017,2017-03,Sunday
5231,CA-2017-124436,2017-03-19,SA-20830,Sue Ann Reed,Consumer,Fresno,California,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697,5,0,9,2017,2017-03,Sunday
5232,CA-2017-124436,2017-03-19,SA-20830,Sue Ann Reed,Consumer,Fresno,California,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",31,1,0,13,2017,2017-03,Sunday
5233,CA-2017-124436,2017-03-19,SA-20830,Sue Ann Reed,Consumer,Fresno,California,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27,7,0,9,2017,2017-03,Sunday
5234,CA-2014-115084,2014-10-18,LS-17200,Luke Schmidt,Corporate,Texarkana,Arkansas,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605,6,0,145,2014,2014-10,Saturday
5235,CA-2017-131037,2017-08-22,TM-21490,Tony Molinari,Consumer,San Francisco,California,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210,1,0,3,2017,2017-08,Tuesday
5236,CA-2016-111143,2016-11-19,TT-21265,Tim Taslimi,Corporate,Indianapolis,Indiana,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,55,3,0,16,2016,2016-11,Saturday
5237,CA-2014-166744,2014-09-20,DN-13690,Duane Noonan,Consumer,Columbia,Maryland,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164,3,0,51,2014,2014-09,Saturday
5238,CA-2014-166744,2014-09-20,DN-13690,Duane Noonan,Consumer,Columbia,Maryland,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,363,3,0,36,2014,2014-09,Saturday
5239,CA-2014-166744,2014-09-20,DN-13690,Duane Noonan,Consumer,Columbia,Maryland,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60,2,0,26,2014,2014-09,Saturday
5240,CA-2016-116561,2016-09-11,EB-14110,Eugene Barchas,Consumer,San Jose,California,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",333,3,0,7,2016,2016-09,Sunday
5241,CA-2016-116561,2016-09-11,EB-14110,Eugene Barchas,Consumer,San Jose,California,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,40,2,0,13,2016,2016-09,Sunday
5242,CA-2016-110730,2016-09-23,CM-11815,Candace McMahon,Corporate,Seattle,Washington,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,14,2,0,4,2016,2016-09,Friday
5243,CA-2017-146367,2017-08-04,HM-14860,Harry Marie,Corporate,Carrollton,Texas,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3,3,1,-6,2017,2017-08,Friday
5244,CA-2016-149454,2016-07-25,KM-16375,Katherine Murray,Home Office,Arlington,Virginia,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10,1,0,5,2016,2016-07,Monday
5245,CA-2016-156265,2016-08-02,BF-11020,Barry Französisch,Corporate,Los Angeles,California,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136,2,0,15,2016,2016-08,Tuesday
5246,CA-2016-156265,2016-08-02,BF-11020,Barry Französisch,Corporate,Los Angeles,California,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,334,3,0,33,2016,2016-08,Tuesday
5247,CA-2016-156265,2016-08-02,BF-11020,Barry Französisch,Corporate,Los Angeles,California,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,13,2,0,5,2016,2016-08,Tuesday
